-362.2931,12.8108,65.6295,0.202211
-363.0135,12.8706,66.9604,0.202564
-363.7358,12.9293,68.2903,0.202917
-364.4602,12.9865,69.6192,0.203271
-365.1872,13.0430,70.9468,0.203624
-365.9168,13.1002,72.2729,0.203977
-366.6491,13.1591,73.5974,0.204330
-367.3847,13.2200,74.9201,0.204684
-368.1237,13.2826,76.2406,0.205037
-368.8663,13.3453,77.5591,0.205390
-369.6128,13.4088,78.8751,0.205743
-370.3629,13.4731,80.1889,0.206096
-371.1164,13.5372,81.5007,0.206449
-371.8729,13.6012,82.8105,0.206802
-372.6324,13.6637,84.1186,0.207156
-373.3946,13.7260,85.4251,0.207509
-374.1591,13.7877,86.7301,0.207862
-374.9261,13.8496,88.0335,0.208215
-375.6955,13.9136,89.3353,0.208568
-376.4678,13.9798,90.6350,0.208921
-377.2423,14.0483,91.9329,0.209273
-378.0196,14.1197,93.2287,0.209626
-378.7993,14.1930,94.5224,0.209979
-379.5819,14.2694,95.8137,0.210331
-380.3671,14.3480,97.1025,0.210684
-381.1550,14.4295,98.3888,0.211036
-381.9454,14.5130,99.6728,0.211388
-382.7383,14.5976,100.9543,0.211740
-383.5334,14.6818,102.2336,0.212092
-384.3305,14.7673,103.5107,0.212444
-385.1293,14.8519,104.7859,0.212795
-385.9297,14.9375,106.0592,0.213147
-386.7317,15.0249,107.3304,0.213498
-387.5350,15.1128,108.5997,0.213849
-388.3396,15.2013,109.8672,0.214200
-389.1455,15.2891,111.1330,0.214550
-389.9865,15.3792,112.4498,0.214915
-390.8291,15.4687,113.7644,0.215280
-391.6741,15.5585,115.0765,0.215644
-392.5216,15.6516,116.3856,0.216009
-393.3718,15.7471,117.6916,0.216373
-394.2247,15.8449,118.9943,0.216737
-395.0803,15.9437,120.2940,0.217100
-395.9386,16.0431,121.5906,0.217464
-396.7995,16.1408,122.8842,0.217827
-397.6636,16.2375,124.1746,0.218190
-398.5305,16.3324,125.4619,0.218552
-399.4002,16.4266,126.7463,0.218915
-400.2724,16.5213,128.0276,0.219277
-401.1470,16.6171,129.3061,0.219639
-402.0238,16.7134,130.5818,0.220001
-402.9028,16.8111,131.8546,0.220362
-403.7839,16.9094,133.1245,0.220723
-404.6672,17.0103,134.3912,0.221084
-405.5529,17.1123,135.6549,0.221445
-406.4411,17.2154,136.9151,0.221805
-407.3321,17.3193,138.1716,0.222165
-408.2259,17.4253,139.4245,0.222525
-409.1222,17.5326,140.6739,0.222885
-410.0210,17.6408,141.9196,0.223244
-410.9222,17.7477,143.1621,0.223603
-411.8255,17.8569,144.4012,0.223961
-412.7307,17.9647,145.6372,0.224319
-413.6380,18.0730,146.8700,0.224677
-414.5475,18.1816,148.0994,0.225035
-415.4592,18.2907,149.3253,0.225392
-416.3731,18.4017,150.5477,0.225749
-417.2893,18.5154,151.7667,0.226106
-418.2072,18.6297,152.9830,0.226462
-419.1266,18.7452,154.1964,0.226818
-420.0478,18.8599,155.4071,0.227174
-420.9709,18.9760,156.6148,0.227529
-421.8955,19.0926,157.8197,0.227885
-422.8222,19.2102,159.0215,0.228240
-423.7510,19.3285,160.2198,0.228594
-424.6825,19.4471,161.4145,0.228949
-425.6166,19.5668,162.6055,0.229303
