x,y,z,pot
-25.9739,-17.9678,492.2205,0.600597
-26.4746,-18.0103,493.6998,0.600822
-26.9741,-18.0526,495.1859,0.601048
-27.4744,-18.0946,496.6786,0.601275
-27.9763,-18.1349,498.1786,0.601503
-28.4524,-18.1736,499.6026,0.601719
-28.9308,-18.2122,501.0339,0.601936
-29.4107,-18.2523,502.4735,0.602155
-29.8920,-18.2920,503.9215,0.602375
-30.3751,-18.3302,505.3782,0.602596
-30.8610,-18.3674,506.8434,0.602819
-31.3505,-18.4029,508.3172,0.603042
-31.8429,-18.4392,509.7999,0.603267
-32.3381,-18.4760,511.2916,0.603494
-32.8356,-18.5132,512.7927,0.603722
-33.3355,-18.5509,514.3029,0.603951
-33.8078,-18.5864,515.7327,0.604168
-34.2822,-18.6216,517.1707,0.604386
-34.7584,-18.6570,518.6166,0.604606
-35.2369,-18.6919,520.0704,0.604826
-35.7174,-18.7286,521.5322,0.605048
-36.2006,-18.7652,523.0015,0.605271
-36.6860,-18.8016,524.4783,0.605495
-37.1709,-18.8364,525.9637,0.605720
-37.6543,-18.8690,527.4577,0.605946
-38.1364,-18.9028,528.9605,0.606173
-38.6195,-18.9368,530.4707,0.606402
-39.1052,-18.9711,531.9881,0.606632
-39.5621,-18.9999,533.4175,0.606848
-40.0201,-19.0267,534.8534,0.607065
-40.4792,-19.0513,536.2957,0.607283
-40.9395,-19.0755,537.7444,0.607502
-41.4010,-19.1001,539.1993,0.607722
-41.8634,-19.1234,540.6605,0.607943
-42.3271,-19.1473,542.1279,0.608164
-42.7917,-19.1689,543.6013,0.608387
-43.2571,-19.1891,545.0808,0.608610
-43.7235,-19.2092,546.5665,0.608835
-44.1912,-19.2276,548.0579,0.609060
-44.6601,-19.2476,549.5552,0.609286
-45.1298,-19.2661,551.0582,0.609513
-45.6002,-19.2840,552.5672,0.609740
-46.0708,-19.3009,554.0822,0.609969
-46.5420,-19.3170,555.6030,0.610198
-47.0136,-19.3340,557.1296,0.610429
-47.4857,-19.3510,558.6619,0.610660
-47.9266,-19.3670,560.0971,0.610876
-48.3676,-19.3820,561.5374,0.611093
-48.8084,-19.3956,562.9827,0.611311
-49.2488,-19.4084,564.4331,0.611529
-49.6884,-19.4209,565.8887,0.611748
-50.1264,-19.4344,567.3496,0.611968
-50.5622,-19.4472,568.8158,0.612188
-50.9959,-19.4604,570.2876,0.612409
-51.4280,-19.4733,571.7646,0.612631
-51.8584,-19.4860,573.2465,0.612853
-52.2876,-19.5002,574.7338,0.613076
-52.7158,-19.5118,576.2256,0.613300
-53.1438,-19.5225,577.7221,0.613524
-53.5721,-19.5322,579.2230,0.613749
-54.0010,-19.5404,580.7280,0.613974
-54.4303,-19.5484,582.2374,0.614200
-54.8601,-19.5546,583.7509,0.614427
-55.2907,-19.5620,585.2685,0.614654
-55.7220,-19.5696,586.7900,0.614882
-56.1541,-19.5787,588.3156,0.615110
-56.5873,-19.5879,589.8448,0.615339
-57.0216,-19.5968,591.3779,0.615569
-57.4567,-19.6051,592.9149,0.615799
-57.8934,-19.6131,594.4554,0.616030
-58.3310,-19.6196,595.9996,0.616261
-58.7698,-19.6259,597.5473,0.616493
-59.2094,-19.6308,599.0987,0.616725
-59.6187,-19.6335,600.5423,0.616941
-60.0291,-19.6357,601.9889,0.617158
-60.4405,-19.6370,603.4383,0.617375
-60.8529,-19.6370,604.8906,0.617592
-61.2661,-19.6371,606.3458,0.617810
-61.6804,-19.6349,607.8036,0.618028
-62.0956,-19.6333,609.2644,0.618247
-62.5118,-19.6310,610.7278,0.618466
-62.9288,-19.6271,612.1938,0.618686
-63.3468,-19.6232,613.6625,0.618906
-63.7656,-19.6171,615.1337,0.619126
-64.1850,-19.6107,616.6077,0.619347
-64.6052,-19.6041,618.0842,0.619568
-65.0259,-19.5962,619.5629,0.619790
-65.4469,-19.5887,621.0425,0.620011
-65.8677,-19.5803,622.5199,0.620232
-66.2875,-19.5714,623.9913,0.620453
-66.7056,-19.5623,625.4543,0.620672
-67.1222,-19.5532,626.9089,0.620890
-67.5377,-19.5442,628.3549,0.621107
-67.9838,-19.5344,629.9029,0.621339
-68.4288,-19.5245,631.4408,0.621569
-68.8728,-19.5141,632.9692,0.621799
-69.3157,-19.5038,634.4878,0.622027
-69.7579,-19.4934,635.9968,0.622253
-70.1998,-19.4835,637.4961,0.622478
-70.6411,-19.4736,638.9858,0.622702
-71.0822,-19.4638,640.4658,0.622925
-71.5239,-19.4531,641.9360,0.623146
-71.9659,-19.4434,643.3968,0.623366
-72.4078,-19.4336,644.8481,0.623584
-72.8499,-19.4246,646.2901,0.623801
-73.3231,-19.4146,647.8248,0.624033
-73.7957,-19.4040,649.3489,0.624263
-74.2674,-19.3935,650.8630,0.624491
-74.7381,-19.3830,652.3669,0.624718
-75.2078,-19.3717,653.8605,0.624944
-75.6766,-19.3592,655.3441,0.625168
-76.1448,-19.3439,656.8174,0.625391
-76.6127,-19.3280,658.2807,0.625612
-77.0796,-19.3111,659.7342,0.625832
-77.5452,-19.2944,661.1782,0.626050
-78.0095,-19.2772,662.6125,0.626268
-78.5033,-19.2586,664.1320,0.626498
-78.9961,-19.2391,665.6405,0.626726
-79.4871,-19.2195,667.1387,0.626953
-79.9768,-19.2005,668.6261,0.627179
-80.4656,-19.1823,670.1033,0.627403
-80.9526,-19.1658,671.5701,0.627626
-81.4382,-19.1492,673.0269,0.627847
-81.9223,-19.1342,674.4732,0.628067
-82.4053,-19.1160,675.9094,0.628285
-82.8875,-19.0995,677.3355,0.628502
-83.3992,-19.0799,678.8394,0.628731
-83.9097,-19.0622,680.3326,0.628958
-84.4174,-19.0446,681.8149,0.629184
-84.9228,-19.0280,683.2869,0.629408
-85.4259,-19.0088,684.7478,0.629631
-85.9268,-18.9877,686.1982,0.629852
-86.4255,-18.9656,687.6384,0.630071
-86.9214,-18.9432,689.0685,0.630289
-87.4146,-18.9225,690.4887,0.630506
-87.9335,-18.9015,691.9818,0.630734
-88.4493,-18.8825,693.4641,0.630960
-88.9620,-18.8638,694.9355,0.631184
-89.4715,-18.8453,696.3962,0.631407
-89.9784,-18.8273,697.8463,0.631628
-90.4823,-18.8095,699.2860,0.631848
-90.9831,-18.7922,700.7153,0.632066
-91.4809,-18.7753,702.1343,0.632283
-92.0035,-18.7568,703.6210,0.632510
-92.5242,-18.7393,705.0961,0.632735
-93.0432,-18.7209,706.5599,0.632959
-93.5609,-18.7039,708.0117,0.633181
-94.0775,-18.6861,709.4520,0.633402
-94.5940,-18.6701,710.8807,0.633621
-95.1104,-18.6545,712.2975,0.633838
-95.6540,-18.6390,713.7767,0.634065
-96.1983,-18.6248,715.2429,0.634290
-96.7431,-18.6101,716.6962,0.634514
-97.2883,-18.5955,718.1369,0.634736
-97.8339,-18.5798,719.5649,0.634956
-98.3810,-18.5651,720.9805,0.635174
-98.9313,-18.5524,722.3826,0.635391
-99.5145,-18.5388,723.8397,0.635618
-100.1057,-18.5293,725.2808,0.635842
-100.7078,-18.5192,726.7044,0.636065
-101.3216,-18.5128,728.1100,0.636286
-101.9480,-18.5064,729.4974,0.636505
-102.5861,-18.4992,730.8666,0.636722
-103.2668,-18.4943,732.2820,0.636949
-103.9596,-18.4886,733.6777,0.637173
-104.6649,-18.4844,735.0535,0.637396
-105.3838,-18.4819,736.4086,0.637617
-106.1167,-18.4773,737.7429,0.637836
-106.8636,-18.4739,739.0572,0.638054
-107.6255,-18.4704,740.3516,0.638270
-108.4385,-18.4669,741.6846,0.638495
-109.2679,-18.4653,742.9984,0.638719
-110.1146,-18.4624,744.2927,0.638942
-110.9781,-18.4616,745.5677,0.639164
-111.8596,-18.4594,746.8217,0.639384
-112.7580,-18.4596,748.0557,0.639604
-113.6725,-18.4573,749.2693,0.639823
-114.6029,-18.4556,750.4648,0.640041
-115.5489,-18.4503,751.6439,0.640259
-116.5113,-18.4461,752.8085,0.640477
-117.4916,-18.4417,753.9601,0.640695
-118.4913,-18.4352,755.0991,0.640913
-119.5107,-18.4266,756.2267,0.641132
-120.5506,-18.4172,757.3430,0.641352
-121.6118,-18.4054,758.4468,0.641572
-122.6950,-18.3944,759.5378,0.641794
-123.8006,-18.3813,760.6147,0.642016
-124.9286,-18.3681,761.6774,0.642239
-126.0782,-18.3546,762.7265,0.642464
-127.2498,-18.3425,763.7610,0.642689
-128.3913,-18.3302,764.7361,0.642905
-129.5531,-18.3194,765.6970,0.643122
-130.7354,-18.3067,766.6427,0.643340
-131.9377,-18.2957,767.5734,0.643559
-133.1612,-18.2856,768.4868,0.643779
-134.4062,-18.2754,769.3815,0.644000
-135.6725,-18.2652,770.2576,0.644222
-136.9602,-18.2515,771.1133,0.644445
-138.2682,-18.2383,771.9499,0.644668
-139.5964,-18.2244,772.7665,0.644893
-140.9441,-18.2114,773.5633,0.645119
-142.2492,-18.1987,774.3036,0.645335
-143.5722,-18.1863,775.0241,0.645552
-144.9129,-18.1718,775.7234,0.645770
-146.2707,-18.1574,776.4024,0.645988
-147.6456,-18.1414,777.0595,0.646208
-149.0372,-18.1263,777.6949,0.646428
-150.4453,-18.1113,778.3079,0.646649
-151.8692,-18.0979,778.8985,0.646872
-153.3081,-18.0855,779.4650,0.647094
-154.7603,-18.0725,780.0061,0.647318
-156.2248,-18.0602,780.5214,0.647541
-157.7009,-18.0463,781.0106,0.647765
-159.1880,-18.0336,781.4733,0.647990
-160.6857,-18.0216,781.9079,0.648214
-162.1936,-18.0103,782.3135,0.648439
-163.7114,-18.0001,782.6880,0.648664
-165.2382,-17.9893,783.0310,0.648890
-166.7733,-17.9793,783.3431,0.649115
-168.3159,-17.9670,783.6242,0.649341
-169.8650,-17.9529,783.8763,0.649567
-171.4200,-17.9384,784.0993,0.649794
-172.9803,-17.9216,784.2922,0.650020
-174.5454,-17.9059,784.4570,0.650247
-176.0398,-17.8932,784.5875,0.650463
-177.5375,-17.8814,784.6915,0.650679
-179.0380,-17.8712,784.7687,0.650896
-180.5410,-17.8589,784.8186,0.651112
-182.0461,-17.8484,784.8443,0.651329
-183.5523,-17.8354,784.8435,0.651546
-185.0597,-17.8240,784.8180,0.651763
-186.5676,-17.8108,784.7656,0.651981
-188.0754,-17.7968,784.6880,0.652198
-189.5830,-17.7857,784.5847,0.652416
-191.0893,-17.7708,784.4539,0.652634
-192.5942,-17.7564,784.2980,0.652852
-194.0954,-17.7402,784.1145,0.653070
-195.5902,-17.7227,783.9070,0.653287
-197.0734,-17.7083,783.6744,0.653503
-198.6141,-17.6926,783.4056,0.653729
-200.1380,-17.6778,783.1142,0.653952
-201.6441,-17.6639,782.7981,0.654174
-203.1326,-17.6474,782.4586,0.654394
-204.6039,-17.6348,782.0978,0.654612
-206.0567,-17.6183,781.7142,0.654828
-207.5602,-17.6061,781.2916,0.655053
-209.0438,-17.5921,780.8458,0.655277
-210.5083,-17.5800,780.3809,0.655498
-211.9535,-17.5719,779.8959,0.655718
-213.3786,-17.5617,779.3904,0.655935
-214.7846,-17.5549,778.8665,0.656152
-216.2333,-17.5473,778.2988,0.656376
-217.6611,-17.5409,777.7125,0.656598
-219.0680,-17.5366,777.1086,0.656819
-220.4547,-17.5334,776.4883,0.657037
-221.8223,-17.5298,775.8549,0.657255
-223.2300,-17.5284,775.1823,0.657479
-224.6197,-17.5249,774.5007,0.657702
-225.9928,-17.5229,773.8138,0.657923
-227.3512,-17.5191,773.1250,0.658143
-228.6967,-17.5159,772.4370,0.658361
-230.0859,-17.5130,771.7236,0.658586
-231.4641,-17.5124,771.0156,0.658809
-232.8337,-17.5107,770.3157,0.659030
-234.1983,-17.5109,769.6264,0.659251
-235.5614,-17.5112,768.9499,0.659470
-236.9269,-17.5129,768.2878,0.659688
-238.2978,-17.5162,767.6418,0.659907
-239.6767,-17.5196,767.0142,0.660125
-241.0669,-17.5244,766.4066,0.660343
-242.4702,-17.5298,765.8212,0.660562
-243.8883,-17.5358,765.2598,0.660782
-245.3222,-17.5426,764.7243,0.661003
-246.7723,-17.5507,764.2139,0.661224
-248.2387,-17.5593,763.7285,0.661447
-249.7211,-17.5682,763.2682,0.661670
-251.2196,-17.5786,762.8339,0.661895
-252.6731,-17.5875,762.4422,0.662112
-254.1412,-17.5976,762.0759,0.662330
-255.6236,-17.6077,761.7362,0.662549
-257.1203,-17.6189,761.4263,0.662769
-258.6312,-17.6305,761.1475,0.662990
-260.1561,-17.6418,760.8998,0.663213
-261.6943,-17.6527,760.6801,0.663437
-263.2459,-17.6640,760.4871,0.663662
-264.7457,-17.6752,760.3272,0.663879
-266.2583,-17.6870,760.1925,0.664098
-267.7840,-17.6984,760.0844,0.664318
-269.3228,-17.7105,760.0015,0.664540
-270.8745,-17.7223,759.9446,0.664764
-272.4389,-17.7359,759.9135,0.664990
-273.9468,-17.7484,759.9105,0.665207
-275.4658,-17.7623,759.9320,0.665426
-276.9955,-17.7731,759.9807,0.665646
-278.5358,-17.7856,760.0542,0.665868
-280.0860,-17.7963,760.1547,0.666092
-281.6458,-17.8087,760.2833,0.666318
-283.1430,-17.8199,760.4345,0.666534
-284.6479,-17.8323,760.6127,0.666753
-286.1599,-17.8437,760.8202,0.666972
-287.6787,-17.8554,761.0564,0.667194
-289.2039,-17.8664,761.3212,0.667417
-290.7356,-17.8781,761.6110,0.667641
-292.2733,-17.8893,761.9275,0.667868
-293.7430,-17.9013,762.2537,0.668084
-295.2173,-17.9121,762.6053,0.668303
-296.6959,-17.9237,762.9821,0.668523
-298.1778,-17.9345,763.3856,0.668744
-299.6625,-17.9462,763.8167,0.668967
-301.1490,-17.9567,764.2766,0.669191
-302.6367,-17.9669,764.7656,0.669416
-304.1250,-17.9772,765.2840,0.669643
-305.5387,-17.9856,765.8032,0.669860
-306.9521,-17.9970,766.3493,0.670079
-308.3629,-18.0085,766.9234,0.670298
-309.7695,-18.0203,767.5256,0.670518
-311.1703,-18.0327,768.1556,0.670740
-312.5644,-18.0445,768.8132,0.670962
-313.9510,-18.0562,769.4977,0.671185
-315.3298,-18.0694,770.2083,0.671408
-316.6997,-18.0811,770.9460,0.671632
-318.0609,-18.0932,771.7089,0.671857
-319.4127,-18.1048,772.4970,0.672082
-320.7552,-18.1160,773.3092,0.672308
-322.0886,-18.1278,774.1442,0.672535
-323.4120,-18.1389,775.0023,0.672762
-324.7253,-18.1496,775.8831,0.672990
-325.9594,-18.1599,776.7386,0.673206
-327.1824,-18.1690,777.6157,0.673423
-328.3942,-18.1790,778.5140,0.673640
-329.5934,-18.1873,779.4342,0.673858
-330.7799,-18.1953,780.3758,0.674076
-331.9532,-18.2023,781.3389,0.674295
-333.1128,-18.2091,782.3235,0.674514
-334.2582,-18.2156,783.3289,0.674734
-335.3895,-18.2213,784.3544,0.674954
-336.5074,-18.2269,785.3994,0.675174
-337.6112,-18.2312,786.4634,0.675395
-338.7012,-18.2364,787.5458,0.675616
-339.7766,-18.2406,788.6468,0.675838
-340.8369,-18.2445,789.7661,0.676060
-341.8819,-18.2478,790.9037,0.676283
-342.9117,-18.2509,792.0589,0.676506
-343.9253,-18.2544,793.2319,0.676729
-344.9219,-18.2573,794.4229,0.676953
-345.9017,-18.2607,795.6314,0.677177
-346.8649,-18.2656,796.8569,0.677401
-347.8130,-18.2745,798.0977,0.677626
-348.7466,-18.2873,799.3533,0.677852
-349.6659,-18.3023,800.6230,0.678077
-350.5722,-18.3209,801.9059,0.678304
-351.4659,-18.3422,803.2017,0.678531
-352.3476,-18.3652,804.5093,0.678758
-353.2185,-18.3892,805.8280,0.678985
-354.0790,-18.4130,807.1571,0.679214
-354.9308,-18.4369,808.4957,0.679442
-355.7296,-18.4630,809.7670,0.679658
-356.5233,-18.4865,811.0446,0.679875
-357.3128,-18.5133,812.3281,0.680092
-358.0957,-18.5378,813.6182,0.680310
-358.8736,-18.5643,814.9142,0.680527
-359.6465,-18.5913,816.2160,0.680746
-360.4141,-18.6173,817.5236,0.680964
-361.1752,-18.6416,818.8376,0.681183
-361.9306,-18.6663,820.1578,0.681402
-362.6830,-18.6936,821.4828,0.681621
-363.4307,-18.7200,822.8134,0.681841
-364.1726,-18.7484,824.1500,0.682062
-364.9081,-18.7733,825.4931,0.682282
-365.6396,-18.8017,826.8412,0.682503
-366.3668,-18.8285,828.1947,0.682725
-367.0898,-18.8552,829.5539,0.682946
-367.8082,-18.8818,830.9189,0.683169
-368.5241,-18.9107,832.2885,0.683391
-369.2368,-18.9396,833.6630,0.683614
-369.9462,-18.9696,835.0427,0.683838
-370.6532,-18.9978,836.4271,0.684062
-371.3571,-19.0254,837.8164,0.684286
-372.0579,-19.0527,839.2106,0.684511
-372.7560,-19.0798,840.6096,0.684736
-373.4514,-19.1087,842.0134,0.684962
-374.1444,-19.1379,843.4216,0.685188
-374.8357,-19.1707,844.8343,0.685415
-375.5244,-19.2034,846.2515,0.685642
-376.2112,-19.2392,847.6732,0.685869
-376.8963,-19.2744,849.0989,0.686097
-377.5799,-19.3081,850.5289,0.686326
-378.2632,-19.3425,851.9627,0.686554
-378.9464,-19.3787,853.4000,0.686784
-379.5898,-19.4129,854.7556,0.687000
-380.2340,-19.4475,856.1140,0.687217
-380.8789,-19.4824,857.4752,0.687434
-381.5242,-19.5174,858.8392,0.687651
-382.1704,-19.5534,860.2059,0.687869
-382.8176,-19.5887,861.5752,0.688087
-383.4657,-19.6240,862.9471,0.688306
-384.1152,-19.6575,864.3215,0.688525
-384.7657,-19.6909,865.6984,0.688744
-385.4175,-19.7238,867.0775,0.688964
-386.0707,-19.7570,868.4588,0.689184
-386.7253,-19.7884,869.8423,0.689405
-387.3813,-19.8197,871.2278,0.689626
-388.0390,-19.8512,872.6153,0.689847
-388.6984,-19.8839,874.0047,0.690068
-389.3595,-19.9178,875.3958,0.690290
-390.0218,-19.9503,876.7886,0.690513
-390.6850,-19.9836,878.1822,0.690735
-391.3492,-20.0145,879.5757,0.690957
-392.0139,-20.0468,880.9693,0.691180
-392.6786,-20.0799,882.3615,0.691402
-393.3432,-20.1115,883.7509,0.691624
-394.0063,-20.1431,885.1360,0.691845
-394.6669,-20.1750,886.5143,0.692065
-395.3248,-20.2059,887.8840,0.692284
-395.9802,-20.2372,889.2451,0.692502
-396.6332,-20.2677,890.5974,0.692718
-397.3246,-20.3001,892.0250,0.692947
-398.0133,-20.3328,893.4432,0.693174
-398.7000,-20.3677,894.8519,0.693400
-399.3841,-20.4015,896.2508,0.693624
-400.0663,-20.4347,897.6403,0.693847
-400.7462,-20.4685,899.0205,0.694069
-401.4242,-20.5013,900.3914,0.694289
-402.1000,-20.5362,901.7532,0.694509
-402.7739,-20.5701,903.1059,0.694726
-403.4456,-20.6034,904.4496,0.694943
-404.1544,-20.6394,905.8627,0.695171
-404.8608,-20.6745,907.2659,0.695397
-405.5659,-20.7096,908.6589,0.695622
-406.2700,-20.7451,910.0416,0.695845
-406.9734,-20.7797,911.4140,0.696068
-407.6760,-20.8152,912.7763,0.696289
-408.3771,-20.8508,914.1287,0.696508
-409.0770,-20.8865,915.4713,0.696726
-409.7751,-20.9229,916.8044,0.696943
-410.5104,-20.9603,918.2014,0.697170
-411.2444,-20.9976,919.5877,0.697397
-411.9760,-21.0334,920.9639,0.697621
-412.7048,-21.0674,922.3307,0.697844
-413.4312,-21.1014,923.6874,0.698066
-414.1570,-21.1340,925.0339,0.698286
-414.8814,-21.1667,926.3702,0.698505
-415.6039,-21.2015,927.6967,0.698723
-416.3237,-21.2375,929.0143,0.698939
-417.0779,-21.2757,930.3917,0.699166
-417.8293,-21.3146,931.7592,0.699391
-418.5804,-21.3546,933.1155,0.699614
-419.3341,-21.3965,934.4594,0.699836
-420.0917,-21.4398,935.7899,0.700057
-420.8536,-21.4840,937.1071,0.700276
-421.6220,-21.5279,938.4095,0.700494
-422.3993,-21.5723,939.6957,0.700710
-423.2255,-21.6203,941.0289,0.700937
-424.0629,-21.6684,942.3430,0.701161
-424.9107,-21.7192,943.6388,0.701384
-425.7698,-21.7694,944.9155,0.701606
-426.6383,-21.8213,946.1743,0.701827
-427.5168,-21.8738,947.4145,0.702046
-428.4059,-21.9291,948.6360,0.702263
-429.3067,-21.9830,949.8371,0.702480
-430.2634,-22.0429,951.0736,0.702705
-431.2339,-22.0985,952.2864,0.702929
-432.2189,-22.1587,953.4753,0.703152
-433.2196,-22.2151,954.6381,0.703373
-434.2355,-22.2748,955.7755,0.703593
-435.2663,-22.3338,956.8865,0.703811
-436.3117,-22.3940,957.9711,0.704028
-437.4209,-22.4575,959.0749,0.704254
-438.5462,-22.5202,960.1486,0.704478
-439.6870,-22.5831,961.1917,0.704701
-440.8425,-22.6451,962.2043,0.704923
-442.0120,-22.7067,963.1859,0.705143
-443.1945,-22.7686,964.1373,0.705361
-444.3901,-22.8310,965.0568,0.705579
-445.6522,-22.8956,965.9814,0.705804
-446.9278,-22.9627,966.8704,0.706029
-448.2172,-23.0277,967.7229,0.706252
-449.5201,-23.0925,968.5405,0.706473
-450.8367,-23.1571,969.3245,0.706694
-452.1671,-23.2220,970.0748,0.706914
-453.5117,-23.2876,970.7922,0.707134
-454.8711,-23.3535,971.4739,0.707353
-456.2452,-23.4198,972.1207,0.707572
-457.6350,-23.4853,972.7322,0.707791
-459.0426,-23.5525,973.3099,0.708011
-460.4701,-23.6193,973.8527,0.708231
-461.9179,-23.6846,974.3616,0.708452
-463.3863,-23.7490,974.8366,0.708675
-464.8754,-23.8123,975.2781,0.708899
-466.3855,-23.8763,975.6835,0.709124
-467.8528,-23.9381,976.0383,0.709342
-469.3401,-24.0001,976.3592,0.709561
-470.8472,-24.0616,976.6449,0.709782
-472.3735,-24.1240,976.8938,0.710005
-473.9186,-24.1856,977.1042,0.710230
-475.4134,-24.2445,977.2678,0.710447
-476.9240,-24.3035,977.3937,0.710665
-478.4496,-24.3624,977.4806,0.710886
-479.9891,-24.4220,977.5283,0.711108
-481.5417,-24.4821,977.5353,0.711332
-483.1066,-24.5425,977.5006,0.711557
-484.6107,-24.6012,977.4282,0.711774
-486.1238,-24.6605,977.3163,0.711993
-487.6453,-24.7199,977.1649,0.712213
-489.1745,-24.7795,976.9758,0.712436
-490.7112,-24.8388,976.7524,0.712659
-492.2550,-24.8972,976.4961,0.712885
-493.7317,-24.9525,976.2231,0.713101
-495.2141,-25.0032,975.9224,0.713319
-496.7022,-25.0545,975.5948,0.713539
-498.1954,-25.1011,975.2405,0.713760
-499.6941,-25.1493,974.8615,0.713983
-501.1976,-25.1977,974.4592,0.714207
-502.7058,-25.2461,974.0328,0.714433
-504.2186,-25.2920,973.5839,0.714661
-505.6603,-25.3361,973.1375,0.714878
-507.1060,-25.3794,972.6721,0.715097
-508.5551,-25.4233,972.1872,0.715317
-510.0067,-25.4709,971.6804,0.715539
-511.4594,-25.5142,971.1488,0.715762
-512.9133,-25.5612,970.5941,0.715986
-514.3679,-25.6081,970.0155,0.716212
-515.8235,-25.6554,969.4144,0.716439
-517.2034,-25.7035,968.8245,0.716655
-518.5834,-25.7512,968.2145,0.716872
-519.9644,-25.8010,967.5862,0.717091
-521.3454,-25.8527,966.9386,0.717311
-522.7273,-25.9041,966.2730,0.717532
-524.1100,-25.9556,965.5901,0.717754
-525.4931,-26.0075,964.8893,0.717978
-526.8763,-26.0593,964.1707,0.718202
-528.2599,-26.1107,963.4359,0.718428
-529.6450,-26.1621,962.6863,0.718655
-531.0323,-26.2125,961.9237,0.718883
-532.3454,-26.2612,961.1928,0.719100
-533.6611,-26.3102,960.4519,0.719318
-534.9794,-26.3596,959.7009,0.719536
-536.3002,-26.4078,958.9395,0.719756
-537.6235,-26.4537,958.1675,0.719977
-538.9495,-26.4981,957.3857,0.720199
-540.2786,-26.5423,956.5949,0.720422
-541.6107,-26.5841,955.7949,0.720645
-542.9467,-26.6277,954.9869,0.720870
-544.2858,-26.6689,954.1700,0.721097
-545.6285,-26.7122,953.3451,0.721324
-546.9745,-26.7546,952.5117,0.721552
-548.3237,-26.7975,951.6691,0.721781
-549.5964,-26.8372,950.8680,0.721998
-550.8719,-26.8772,950.0590,0.722215
-552.1497,-26.9167,949.2415,0.722434
-553.4304,-26.9570,948.4160,0.722653
-554.7139,-26.9981,947.5830,0.722874
-556.0003,-27.0394,946.7423,0.723095
-557.2900,-27.0810,945.8943,0.723318
-558.5835,-27.1226,945.0397,0.723541
-559.8809,-27.1629,944.1792,0.723766
-561.1824,-27.2015,943.3131,0.723991
-562.4883,-27.2384,942.4418,0.724217
-563.7985,-27.2732,941.5653,0.724444
-565.1138,-27.3088,940.6850,0.724672
-566.4350,-27.3440,939.8024,0.724901
-567.7623,-27.3789,938.9176,0.725131
-569.0120,-27.4116,938.0862,0.725347
-570.2671,-27.4433,937.2532,0.725564
-571.5272,-27.4724,936.4184,0.725782
-572.7918,-27.4997,935.5811,0.726001
-574.0604,-27.5242,934.7401,0.726220
-575.3326,-27.5477,933.8955,0.726440
-576.6093,-27.5728,933.0482,0.726661
-577.8897,-27.5984,932.1978,0.726882
-579.1729,-27.6241,931.3424,0.727104
-580.4577,-27.6504,930.4805,0.727327
-581.7429,-27.6767,929.6106,0.727551
-583.0269,-27.7037,928.7304,0.727775
-584.3083,-27.7309,927.8384,0.728000
-585.5863,-27.7584,926.9331,0.728226
-586.8607,-27.7876,926.0148,0.728452
-588.1306,-27.8175,925.0828,0.728679
-589.3947,-27.8494,924.1354,0.728907
-590.6512,-27.8816,923.1707,0.729135
-591.8979,-27.9128,922.1865,0.729364
-593.1343,-27.9433,921.1824,0.729593
-594.3606,-27.9726,920.1591,0.729823
-595.5789,-28.0015,919.1194,0.730054
-596.7895,-28.0310,918.0643,0.730285
-597.9127,-28.0586,917.0660,0.730502
-599.0294,-28.0863,916.0547,0.730719
-600.1393,-28.1140,915.0305,0.730937
-601.2414,-28.1404,913.9928,0.731155
-602.3353,-28.1650,912.9413,0.731373
-603.4212,-28.1897,911.8763,0.731592
-604.4987,-28.2139,910.7979,0.731812
-605.5677,-28.2387,909.7060,0.732032
-606.6277,-28.2641,908.6007,0.732253
-607.6782,-28.2883,907.4817,0.732474
-608.7197,-28.3125,906.3495,0.732696
-609.7513,-28.3361,905.2040,0.732918
-610.7730,-28.3598,904.0451,0.733140
-611.7842,-28.3832,902.8727,0.733363
-612.7845,-28.4051,901.6869,0.733587
-613.7742,-28.4255,900.4880,0.733811
-614.7535,-28.4447,899.2764,0.734035
-615.7216,-28.4621,898.0523,0.734260
-616.6788,-28.4785,896.8154,0.734485
-617.6248,-28.4928,895.5666,0.734711
-618.5599,-28.5067,894.3058,0.734937
-619.4840,-28.5212,893.0330,0.735164
-620.3957,-28.5348,891.7483,0.735391
-621.2947,-28.5488,890.4512,0.735618
-622.1791,-28.5599,889.1411,0.735846
-623.0482,-28.5663,887.8177,0.736074
-623.9028,-28.5695,886.4818,0.736302
-624.7434,-28.5701,885.1340,0.736531
-625.5703,-28.5714,883.7749,0.736760
-626.3818,-28.5724,882.4039,0.736990
-627.1774,-28.5740,881.0209,0.737220
-627.9564,-28.5760,879.6259,0.737450
-628.7178,-28.5779,878.2185,0.737680
-629.4606,-28.5781,876.7988,0.737911
-630.1856,-28.5765,875.3676,0.738142
-630.8932,-28.5739,873.9251,0.738374
-631.5845,-28.5713,872.4723,0.738606
-632.2597,-28.5688,871.0096,0.738838
-632.9184,-28.5647,869.5370,0.739070
-633.5623,-28.5617,868.0555,0.739303
-634.1464,-28.5589,866.6718,0.739519
-634.7167,-28.5552,865.2806,0.739736
-635.2730,-28.5510,863.8818,0.739953
-635.8137,-28.5433,862.4757,0.740170
-636.3403,-28.5347,861.0642,0.740387
-636.8519,-28.5255,859.6489,0.740603
-637.3480,-28.5158,858.2313,0.740820
-637.8636,-28.5040,856.7026,0.741052
-638.3600,-28.4904,855.1724,0.741284
-638.8371,-28.4751,853.6407,0.741515
