x_right,z_right,x_left,z_left
-564.8971,929.1620,-571.1178,938.5350
-566.1619,928.3196,-572.3789,937.7041
-567.4245,927.4747,-573.6388,936.8603
-568.6871,926.6341,-574.9095,936.0210
-569.9507,925.7888,-576.1797,935.1715
-571.2270,924.9388,-577.4586,934.3280
-572.5019,924.0858,-578.7359,933.4718
-573.7719,923.2402,-580.0245,932.6200
-575.0343,922.3956,-581.3124,931.7547
-576.2896,921.5545,-582.6114,930.8937
-577.5406,920.7272,-583.9101,930.0188
-578.7837,919.9011,-585.2192,929.1470
-580.0248,919.0826,-586.5291,928.2640
-581.2706,918.2572,-587.8479,927.3848
-582.5186,917.4363,-589.1664,926.4941
-583.7610,916.6184,-590.4943,925.6027
-584.9968,915.8064,-591.8298,924.7056
-586.2252,915.0006,-593.1784,923.8086
-587.4560,914.1904,-594.5215,922.8905
-588.6968,913.3713,-595.8714,921.9697
-589.9601,912.5355,-597.2165,921.0384
-591.2329,911.6891,-598.5304,920.0617
-592.4333,910.9012,-599.7705,919.1562
-593.6373,910.1002,-600.9815,918.2103
-594.8493,909.2979,-602.2014,917.2652
-596.0540,908.4835,-603.4103,916.2963
-597.2658,907.6670,-604.6263,915.3249
-598.4731,906.8315,-605.8397,914.3420
-599.6866,905.9898,-607.0578,913.3547
-600.9103,905.1463,-608.2766,912.3581
-602.1058,904.2638,-609.4961,911.3517
-603.3214,903.3917,-610.7229,910.3399
-604.5043,902.4716,-611.9498,909.3210
-605.7023,901.5577,-613.1840,908.2952
-606.8667,900.6013,-614.4405,907.2784
-608.0418,899.6451,-615.6740,906.2275
-609.1823,898.6480,-616.9206,905.1762
-610.3269,897.6422,-618.1462,904.0970
-611.4699,896.6225,-619.3135,902.9621
-612.5545,895.5474,-620.4949,901.8274
-613.6578,894.4777,-621.6325,900.6488
-614.7141,893.3618,-622.7653,899.4605
-615.7769,892.2417,-623.8849,898.2553
-616.8296,891.1057,-624.9656,897.0131
-617.8251,889.9241,-626.0483,895.7596
-618.8408,888.7503,-627.1185,894.4879
-619.8061,887.5392,-628.1568,893.1764
-620.7815,886.3291,-629.1984,891.8567
-621.7206,885.0858,-630.2273,890.5274
-622.6609,883.8352,-631.2136,889.1693
-623.5949,882.5730,-632.2015,887.8096
-624.4806,881.2786,-633.1804,886.4277
-625.3739,879.9834,-634.1172,885.0131
-626.2617,878.6795,-635.0587,883.5924
-627.0867,877.3361,-635.9896,882.1523
-627.9296,875.9978,-636.8691,880.6748
-628.7191,874.6246,-637.7462,879.1977
-629.5143,873.2486,-638.6022,877.7070
-630.3027,871.8625,-639.3980,876.1898
-631.0121,870.4337,-640.1893,874.6702
-631.7371,869.0086,-640.9633,873.1357
-632.4080,867.5539,-641.6785,871.5826
-633.0328,866.2017,-642.3414,870.1313
-633.6493,864.8430,-642.9870,868.6714
-634.2015,863.4557,-643.5859,867.1877
-634.7679,862.0736,-644.1865,865.6950
-635.2834,860.6699,-644.7642,864.2071
-635.8050,859.2704,-645.2963,862.7012
-636.3177,857.8707,-645.8311,861.2000
-636.7899,856.3405,-646.3894,859.5785
-637.2809,854.8223,-646.8857,857.9380
-637.7087,853.2892,-647.3852,856.3036
-638.1415,851.7633,-647.8633,854.6695
-638.5585,850.2374,-648.2696,853.0252
-638.8991,848.6958,-648.6799,851.3891
-639.2590,847.1665,-649.0705,849.7499
-639.5515,845.6270,-649.3924,848.0951
-639.8498,844.0952,-649.7165,846.4532
-640.1338,842.5658,-650.0144,844.8146
-640.3453,841.0278,-650.2484,843.1670
-640.5758,839.5032,-650.4857,841.5213
-640.7438,837.9749,-650.7021,839.8737
-640.9179,836.4549,-650.8591,838.2273
-641.0806,834.9364,-651.0173,836.6038
-641.1698,833.4147,-651.1576,834.9802
-641.2810,831.9057,-651.2358,833.3510
-641.3342,830.3955,-651.3228,831.7341
-641.4013,828.8970,-651.3637,830.1157
-641.4138,827.3992,-651.4003,828.5084
-641.4312,825.9104,-651.4199,826.9068
-641.4374,824.4282,-651.3819,825.3090
-641.3655,822.9464,-651.3462,823.7229
-641.3141,821.3720,-651.2889,822.0291
-641.1943,819.8031,-651.1658,820.3415
-641.0854,818.2440,-651.0477,818.6667
-640.9619,816.6937,-650.9073,817.0019
-640.7514,815.1515,-650.6979,815.3453
-640.5669,813.6223,-650.4946,813.6976
-640.3165,812.1026,-650.2705,812.0620
-640.0819,810.5974,-649.9827,810.4345
-639.7920,809.1003,-649.7044,808.8225
-639.5084,807.6148,-649.3818,807.2225
-639.2162,806.1424,-649.0534,805.6324
-638.8581,804.6846,-648.7151,804.0539
-638.5245,803.2391,-648.3218,802.4890
-638.1384,801.8009,-647.9292,800.9397
-637.7685,800.3753,-647.5094,799.4010
-637.3598,798.9595,-647.1273,797.8700
-636.9606,797.5543,-646.7380,796.3479
-636.5561,796.1564,-646.3689,794.8317
-636.1040,794.7755,-645.9941,793.3225
-635.6715,793.4023,-645.6427,791.8156
-635.2121,792.0396,-645.2880,790.3155
-634.7664,790.6831,-644.9384,788.8189
-634.3051,789.3305,-644.5937,787.3272
-633.8555,787.9858,-644.2451,785.8384
-633.3936,786.6432,-643.9013,784.3531
-632.9064,785.2051,-643.4978,782.7819
-632.4138,783.7674,-643.0944,781.2145
-631.9262,782.3247,-642.6722,779.6555
-631.4376,780.8810,-642.2412,778.1018
-630.9443,779.4342,-641.8075,776.5517
-630.4541,777.9781,-641.3437,775.0134
-629.9579,776.5192,-640.8803,773.4768
-629.4651,775.0507,-640.3809,771.9532
-628.9726,773.5905,-639.8698,770.4328
-628.4772,772.1406,-639.3452,768.9169
-627.9868,770.6861,-638.8216,767.4020
-627.4896,769.2315,-638.2905,765.8906
-626.9946,767.7644,-637.7619,764.3813
-626.5000,766.3031,-637.2217,762.8757
-626.0108,764.8592,-636.6762,761.3690
-625.5226,763.3998,-636.1408,759.8619
-625.0263,761.9294,-635.5933,758.3602
-624.5383,760.4665,-635.0581,756.8520
-624.0539,759.0249,-634.5059,755.3453
-623.5744,757.5760,-633.9729,753.8328
-623.0823,756.1144,-633.4233,752.3274
-622.5975,754.6521,-632.8789,750.8181
-622.1057,753.2019,-632.3517,749.2987
-621.6155,751.7415,-631.8120,747.7831
-621.1522,750.3661,-631.3162,746.3568
-620.6779,748.9945,-630.8076,744.9332
-620.2090,747.6169,-630.3125,743.5021
-619.7227,746.2349,-629.8042,742.0753
-619.2431,744.8540,-629.3153,740.6365
-618.7619,743.4702,-628.8170,739.1989
-618.2562,742.0885,-628.3221,737.7581
-617.7624,740.6986,-627.8199,736.3169
-617.2451,739.3190,-627.3083,734.8756
-616.7379,737.9304,-626.7768,733.4398
-616.2070,736.5473,-626.2430,732.0020
-615.6833,735.1547,-625.6994,730.5663
-615.1396,733.7681,-625.1497,729.1293
-614.6035,732.3805,-624.5932,727.6902
-614.0478,730.9958,-624.0139,726.2590
-613.4925,729.6027,-623.4414,724.8227
-612.9338,728.1989,-622.8378,723.4014
-612.3470,726.8001,-622.2395,721.9762
-611.7706,725.3970,-621.5969,720.5680
-611.1680,724.0008,-620.9510,719.1600
-610.5720,722.5987,-620.2957,717.7523
-609.9528,721.2082,-619.6016,716.3603
-609.3372,719.8143,-618.9129,714.9618
-608.7100,718.4174,-618.2007,713.5743
-608.0518,717.0374,-617.4879,712.1831
-607.4048,715.6508,-616.7611,710.7952
-606.7288,714.2688,-616.0322,709.4085
-606.0612,712.8830,-615.2963,708.0220
-605.3708,711.5062,-614.5547,706.6353
-604.6840,710.1238,-613.8211,705.2420
-603.9899,708.7367,-613.0750,703.8547
-603.2720,707.3637,-612.3343,702.4600
-602.5635,705.9859,-611.5688,701.0747
-601.8330,704.6137,-610.8025,699.6887
-601.1090,703.2375,-610.0288,698.3033
-600.3668,701.8669,-609.2504,696.9185
-599.6284,700.4927,-608.4761,695.5282
-598.8873,699.1194,-607.6968,694.1373
-598.1274,697.7529,-606.9180,692.7437
-597.3751,696.3818,-606.1272,691.3527
-596.6074,695.0176,-605.3349,689.9586
-595.8425,693.6450,-604.5347,688.5669
-595.0736,692.2712,-603.7314,687.1734
-594.2892,690.9051,-602.9194,685.7810
-593.5091,689.5286,-602.1027,684.3900
-592.7148,688.1594,-601.2812,682.9966
-591.9790,686.8771,-600.5089,681.6951
-591.2402,685.5923,-599.7342,680.3918
-590.4833,684.3126,-598.9554,679.0888
-589.7330,683.0241,-598.1729,677.7852
-588.9675,681.7432,-597.3879,676.4783
-588.2082,680.4565,-596.5982,675.1705
-587.4339,679.1747,-595.8067,673.8606
-586.6640,677.8876,-595.0047,672.5535
-585.8891,676.5977,-594.2032,671.2436
-585.0989,675.3169,-593.3901,669.9362
-584.3157,674.0285,-592.5752,668.6260
-583.5167,672.7478,-591.7478,667.3198
-582.7258,671.4619,-590.9147,666.0116
-581.9171,670.1838,-590.0776,664.7025
-581.1139,668.8996,-589.2217,663.4019
-580.3064,667.6137,-588.3661,662.0979
-579.4708,666.3457,-587.4955,660.7997
-578.6444,665.0674,-586.6213,659.5005
-577.7906,663.8014,-585.7418,658.2030
-576.9449,662.5290,-584.8467,656.9122
-576.0774,661.2669,-583.9514,655.6189
-575.2195,660.0027,-583.0426,654.3268
-574.3367,658.7474,-582.1326,653.0370
-573.4540,657.4804,-581.2207,651.7506
-572.5634,656.2121,-580.3022,650.4688
-571.6513,654.9554,-579.3815,649.1863
-570.7480,653.6888,-578.4566,647.9037
-569.8252,652.4339,-577.5275,646.6211
-568.9087,651.1700,-576.5988,645.3359
-567.9750,649.9163,-575.6612,644.0548
-567.0442,648.6547,-574.7220,642.7737
-566.1090,647.3981,-573.7804,641.4878
-565.1571,646.1493,-572.8195,640.2155
-564.2108,644.8930,-571.8633,638.9377
-563.2482,643.6440,-570.8839,637.6766
-562.2911,642.3902,-569.9020,636.4135
-561.3304,641.1340,-568.9110,635.1562
-560.3522,639.8904,-567.9151,633.8993
-559.3811,638.6368,-566.9154,632.6436
-558.3940,637.3947,-565.9072,631.3909
-557.4148,636.1446,-564.8954,630.1378
-556.4170,634.9050,-563.8823,628.8846
-555.4264,633.6587,-562.8631,627.6325
-554.4296,632.4139,-561.8411,626.3806
-553.4089,631.1853,-560.8181,625.1278
-552.3990,629.9460,-559.7902,623.8761
-551.3669,628.7211,-558.7610,622.6240
-550.3417,627.4887,-557.7205,621.3781
-549.3744,626.3552,-556.7513,620.2209
-548.4115,625.2154,-555.7768,619.0670
-547.4488,624.0747,-554.7977,617.9136
-546.4682,622.9484,-553.8162,616.7590
-545.4977,621.8108,-552.8282,615.6087
-544.5059,620.6878,-551.8393,614.4582
-543.5229,619.5556,-550.8474,613.3079
-542.5240,618.4341,-549.8553,612.1566
-541.5361,617.3014,-548.8568,611.0087
-540.5280,616.1852,-547.8557,609.8600
-539.5257,615.0604,-546.8476,608.7166
-538.5113,613.9453,-545.8352,607.5742
-537.5015,612.8241,-544.8188,606.4333
-536.4922,611.6989,-543.8037,605.2905
-535.4716,610.5829,-542.7862,604.1472
-534.4584,609.4570,-541.7667,603.0046
-533.4283,608.3448,-540.7445,601.8622
-532.4029,607.2263,-539.7190,600.7210
-531.3668,606.1155,-538.6896,599.5817
-530.3338,604.9985,-537.6590,598.4425
-529.3015,603.8793,-536.6230,597.3057
-528.2584,602.7695,-535.5847,596.1681
-527.2206,601.6524,-534.5437,595.0321
-526.1719,600.5421,-533.4997,593.8978
-525.1287,599.4246,-532.4565,592.7608
-524.0765,598.3149,-531.4107,591.6241
-523.0280,597.1964,-530.3635,590.4886
-521.9715,596.0857,-529.3144,589.3521
-520.9193,594.9679,-528.2598,588.2192
-519.8579,593.8552,-527.2030,587.0873
-518.8025,592.7383,-526.1439,585.9541
-517.7400,591.6249,-525.0809,584.8234
-516.6826,590.5057,-524.0212,583.6878
-515.6179,589.3915,-522.9578,582.5536
-514.5585,588.2709,-521.8960,581.4161
-513.4902,587.1551,-520.8330,580.2797
-512.4266,586.0319,-519.7687,579.1437
-511.3555,584.9142,-518.7012,578.0085
-510.2899,583.7910,-517.6341,576.8706
-509.2164,582.6713,-516.5642,575.7348
-508.1478,581.5475,-515.4934,574.5966
-507.0748,580.4292,-514.4223,573.4551
-506.0067,579.3073,-513.3470,572.3139
-504.9395,578.1847,-512.2726,571.1688
-503.8665,577.0665,-511.1948,570.0250
-502.7981,575.9441,-510.1158,568.8792
-501.7233,574.8261,-509.0379,567.7309
-500.6509,573.7021,-507.9577,566.5842
-499.5771,572.5790,-506.8784,565.4343
-498.4991,571.4575,-505.7961,564.2858
-497.4247,570.3315,-504.7153,563.1335
-496.3458,569.2092,-503.6311,561.9822
-495.2712,568.0831,-502.5460,560.8281
-494.1983,566.9564,-501.4576,559.6735
-493.1176,565.8347,-500.3685,558.5201
-492.0437,564.7098,-499.2801,557.3690
-490.9640,563.5973,-498.1936,556.2184
-489.8873,562.4785,-497.1002,555.0717
-488.8105,561.3636,-496.0037,553.9228
-487.7263,560.2515,-494.9049,552.7763
-486.6462,559.1336,-493.8037,551.6305
-485.5565,558.0199,-492.7044,550.4836
-484.4712,556.9007,-491.6013,549.3369
-483.3783,555.7894,-490.4962,548.1880
-482.2867,554.6700,-489.3825,547.0485
-481.1924,553.5484,-488.2694,545.9077
-480.0856,552.4387,-487.1474,544.7716
-478.9854,551.3226,-486.0216,543.6330
-477.8715,550.2179,-484.8929,542.4942
-476.7585,549.1052,-483.7524,541.3693
-475.6422,547.9934,-482.6117,540.2417
-474.5097,546.8990,-481.4596,539.1199
-473.3867,545.7968,-480.3018,537.9950
-472.2439,544.7123,-479.1426,536.8693
-471.1054,543.6217,-477.9648,535.7593
-469.9627,542.5341,-476.7865,534.6448
-468.7998,541.4691,-475.5944,533.5395
-467.6425,540.3947,-474.3992,532.4339
-466.4671,539.3383,-473.2015,531.3285
-465.2946,538.2766,-471.9881,530.2361
-464.1171,537.2183,-470.7738,529.1404
-462.9204,536.1793,-469.5491,528.0553
-461.7274,535.1312,-468.3215,526.9716
-460.5186,534.0991,-467.0895,525.8906
-459.3125,533.0624,-465.8404,524.8240
-458.1015,532.0276,-464.5914,523.7550
-456.8728,531.0108,-463.3309,522.6991
-455.6477,529.9865,-462.0658,521.6450
-454.4175,528.9642,-460.7956,520.5963
-453.1688,527.9620,-459.5103,519.5657
-451.9235,526.9487,-458.2271,518.5358
-450.6615,525.9518,-456.9398,517.5138
-449.4007,524.9475,-455.6384,516.5133
-448.1356,523.9446,-454.3391,515.5097
-446.8524,522.9616,-453.0298,514.5207
-445.6725,522.0455,-451.8195,513.6079
-444.4785,521.1468,-450.6053,512.6972
-443.2891,520.2406,-449.3795,511.7980
-442.0975,519.3329,-448.1561,510.8969
-440.8870,518.4497,-446.9246,510.0043
-439.6842,517.5528,-445.6926,509.1117
-438.4652,516.6770,-444.4582,508.2180
-437.2531,515.7889,-443.2162,507.3337
-436.0250,514.9208,-441.9745,506.4467
-434.8027,514.0423,-440.7260,505.5663
-433.5652,513.1834,-439.4767,504.6854
-432.3318,512.3162,-438.2250,503.8062
-431.0963,511.4508,-436.9613,502.9392
-429.8394,510.6116,-435.7018,502.0706
-428.5917,509.7568,-434.4327,501.2136
-427.3253,508.9279,-433.1615,500.3553
-426.0655,508.0877,-431.8865,499.4990
-424.7899,507.2687,-430.5989,498.6594
-423.5181,506.4416,-429.3144,497.8136
-422.2340,505.6324,-428.0159,496.9834
-420.9520,504.8165,-426.7186,496.1526
-419.6678,504.0023,-425.4166,495.3261
-418.3692,503.2083,-424.1048,494.5114
-417.0755,502.4048,-422.7947,493.6931
-415.7699,501.6164,-421.4780,492.8852
-414.4680,500.8212,-420.1608,492.0753
-413.1638,500.0273,-418.8382,491.2727
-411.8486,499.2484,-417.5148,490.4703
-410.5375,498.4610,-416.1891,489.6695
-409.2176,497.6847,-414.8585,488.8764
-407.9017,496.9009,-413.5280,488.0800
-406.5777,496.1281,-412.1919,487.2907
-405.2570,495.3494,-410.8545,486.4995
-403.9347,494.5727,-409.5125,485.7119
-402.6053,493.8053,-408.1697,484.9243
-401.2776,493.0302,-406.8269,484.1396
-399.9445,492.2635,-405.4805,483.3567
-398.6149,491.4914,-404.1327,482.5710
-397.2791,490.7261,-402.7821,481.7899
-395.9449,489.9548,-401.4321,481.0084
-394.6051,489.1910,-400.0790,480.2298
-393.2686,488.4226,-398.7230,479.4501
-391.9305,487.6547,-397.3652,478.6718
-390.5876,486.8933,-396.0060,477.8941
-389.2463,486.1260,-394.6459,477.1175
-387.9012,485.3640,-393.2846,476.3396
-386.5576,484.5973,-391.9229,475.5612
-385.2096,483.8329,-390.5612,474.7849
-383.8615,483.0687,-389.1970,474.0078
-382.5162,482.2988,-387.8331,473.2271
-381.1668,481.5339,-386.4678,472.4472
-379.8187,480.7632,-385.1034,471.6653
-378.4668,479.9958,-383.7377,470.8851
-377.1173,479.2239,-382.3716,470.1014
-375.7642,478.4557,-381.0035,469.3188
-374.4125,477.6826,-379.6358,468.5348
-373.0577,476.9134,-378.2657,467.7516
-371.7052,476.1397,-376.8945,466.9659
-370.3492,475.3700,-375.5215,466.1815
-368.9942,474.5949,-374.1491,465.3953
-367.6348,473.8231,-372.7757,464.6112
-366.2776,473.0462,-371.4021,463.8242
-364.9173,472.2730,-370.0262,463.0386
-363.5586,471.4944,-368.6507,462.2504
-362.1967,470.7203,-367.2727,461.4633
-360.8362,469.9405,-365.8950,460.6741
-359.4720,469.1656,-364.5152,459.8863
-358.1088,468.3852,-363.1363,459.0961
-356.7423,467.6083,-361.7556,458.3072
-355.3768,466.8254,-360.3747,457.5190
-354.0073,466.0475,-358.9939,456.7284
-352.6391,465.2648,-357.6112,455.9391
-351.2679,464.4847,-356.2287,455.1480
-349.8982,463.6990,-354.8446,454.3587
-348.5248,462.9174,-353.4594,453.5699
-347.1524,462.1293,-352.0754,452.7799
-345.7749,461.3458,-350.6914,451.9924
-344.3982,460.5562,-349.3094,451.2032
-343.0168,459.7705,-347.9274,450.4166
-341.6343,458.9846,-346.5452,449.6295
-340.2533,458.1923,-345.1640,448.8405
-338.8683,457.4043,-343.7822,448.0536
-337.4850,456.6103,-342.4007,447.2650
-336.0982,455.8211,-341.0173,446.4781
-334.7139,455.0265,-339.6322,445.6905
-333.3253,454.2375,-338.2483,444.9001
-331.9377,453.4432,-336.8644,444.1120
-330.5464,452.6531,-335.4810,443.3224
-329.1570,451.8586,-334.0946,442.5349
-327.7647,451.0669,-332.7103,441.7441
-326.3746,450.2697,-331.3241,440.9551
-324.9801,449.4783,-329.9389,440.1645
-323.5873,448.6819,-328.5529,439.3733
-322.1913,447.8889,-327.1657,438.5855
-320.7973,447.0899,-325.7803,437.7940
-319.3993,446.2969,-324.3921,437.0053
-318.0027,445.4978,-323.0078,436.2133
-316.6007,444.7036,-321.6247,435.4262
-315.1998,443.9037,-320.2442,434.6397
-313.7953,443.1086,-318.8651,433.8501
-312.3925,442.3080,-317.4848,433.0639
-310.9850,441.5116,-316.1089,432.2762
-309.5807,440.7103,-314.7278,431.4898
-308.1743,439.9090,-313.3505,430.7014
-306.7665,439.1104,-311.9682,429.9147
-305.3595,438.3069,-310.5896,429.1254
-303.9497,437.5070,-309.2080,428.3387
-302.5421,436.7026,-307.8262,427.5476
-301.1309,435.9014,-306.4430,426.7606
-299.7220,435.0958,-305.0593,425.9681
-298.3101,434.2933,-303.6731,425.1788
-296.8993,433.4855,-302.2887,424.3896
-295.4868,432.6785,-300.9054,423.5976
-294.0716,431.8736,-299.5199,422.8082
-292.6582,431.0660,-298.1321,422.0142
-291.2433,430.2584,-296.7424,421.2235
-289.8295,429.4466,-295.3519,420.4316
-288.4141,428.6337,-293.9643,419.6376
-286.9974,427.8213,-292.5736,418.8461
-285.5814,427.0059,-291.1828,418.0505
-284.1627,426.1911,-289.7908,417.2587
-282.7451,425.3730,-288.3959,416.4664
-281.3233,424.5569,-287.0057,415.6710
-279.9019,423.7377,-285.6115,414.8784
-278.4774,422.9193,-284.2207,414.0815
-277.0560,422.0960,-282.8235,413.2867
-275.6340,421.2717,-281.4282,412.4848
-274.2122,420.4441,-280.0294,411.6867
-272.7899,419.6144,-278.6332,410.8819
-271.3666,418.7834,-277.2332,410.0801
-269.9435,417.9503,-275.8324,409.2755
-268.5201,417.1145,-274.4333,408.4662
-267.0954,416.2782,-273.0294,407.6607
-265.6695,415.4408,-271.6296,406.8466
-264.2426,414.6007,-270.2266,406.0359
-262.8193,413.7517,-268.8225,405.2249
-261.5122,412.9743,-267.5421,404.4695
-260.2087,412.1903,-266.2559,403.7187
-258.9034,411.4065,-264.9761,402.9562
-257.6010,410.6160,-263.6917,402.1977
-256.2981,409.8250,-262.4058,401.4375
-254.9955,409.0302,-261.1319,400.6595
-253.6971,408.2275,-259.8506,399.8885
-252.3975,407.4263,-258.5782,399.1014
-251.1010,406.6188,-257.2997,398.3204
-249.8036,405.8109,-256.0300,397.5243
-248.5038,405.0023,-254.7554,396.7339
-247.2092,404.1859,-253.4892,395.9291
-245.9109,403.3728,-252.2178,395.1285
-244.6189,402.5494,-250.9466,394.3254
-243.3227,401.7278,-249.6912,393.5003
-242.0336,400.8948,-248.4271,392.6847
-240.7439,400.0638,-247.1754,391.8489
-239.4588,399.2194,-245.9172,391.0224
-238.1752,398.3738,-244.6724,390.1752
-236.8909,397.5268,-243.4215,389.3342
-235.6287,396.6502,-242.1725,388.4886
-234.3628,395.7755,-240.9452,387.6149
-233.1113,394.8842,-239.7068,386.7515
-231.8605,393.9908,-238.4869,385.8637
-230.6110,393.0931,-237.2586,384.9852
-229.3723,392.1781,-236.0477,384.0845
-228.1311,391.2624,-234.8304,383.1908
-226.8942,390.3417,-233.6157,382.2921
-225.6671,389.4068,-232.4219,381.3667
-224.4383,388.4740,-231.2177,380.4520
-223.2151,387.5323,-230.0303,379.5162
-221.9897,386.5879,-228.8345,378.5898
-220.7664,385.6409,-227.6533,377.6444
-219.5529,384.6798,-226.4649,376.7066
-218.3357,383.7181,-225.2794,375.7646
-217.1188,382.7534,-224.1102,374.8030
-215.9209,381.7627,-222.9328,373.8501
-214.7205,380.7771,-221.7654,372.8835
-213.5327,379.7730,-220.5881,371.9272
-212.3444,378.7670,-219.4270,370.9515
-211.1564,377.7525,-218.2572,369.9855
-209.9819,376.7180,-217.0889,369.0173
-208.8059,375.6845,-215.9460,368.0200
-207.6334,374.6413,-214.7874,367.0386
-206.4811,373.5844,-213.6556,366.0260
-205.3280,372.5320,-212.5077,365.0281
-204.1842,371.4664,-211.3889,363.9989
-203.0372,370.3962,-210.2571,362.9830
-201.8912,369.3189,-209.1572,361.9341
-200.7562,368.2304,-208.0462,360.8950
-199.6212,367.1442,-206.9400,359.8499
-198.4917,366.0550,-205.8660,358.7713
-197.3762,364.9490,-204.7743,357.7096
-196.2575,363.8465,-203.7121,356.6182
-195.1521,362.7341,-202.6342,355.5408
-194.0452,361.6220,-201.5823,354.4379
-192.9428,360.5091,-200.5176,353.3459
-191.8571,359.3785,-199.4572,352.2492
-190.7684,358.2519,-198.4250,351.1254
-189.6924,357.1102,-197.3768,350.0161
-188.6134,355.9652,-196.3547,348.8827
-187.5378,354.8181,-195.3186,347.7615
-186.4843,353.6515,-194.2860,346.6362
-185.4279,352.4897,-193.2820,345.4846
-184.3863,351.3124,-192.2614,344.3474
-183.3439,350.1335,-191.2675,343.1865
-182.3071,348.9526,-190.2594,342.0373
-181.2873,347.7564,-189.2546,340.8845
-180.2653,346.5639,-188.2761,339.7084
-179.2574,345.3590,-187.2816,338.5455
-178.2483,344.1522,-186.3105,337.3627
-177.2415,342.9386,-185.3257,336.1916
-176.2438,341.7131,-184.3423,335.0193
-175.2466,340.4925,-183.3849,333.8245
-174.2609,339.2643,-182.4086,332.6447
-173.2773,338.0366,-181.4597,331.4420
-172.2954,336.8071,-180.4937,330.2529
-171.3255,335.5656,-179.5302,329.0615
-170.3573,334.3280,-178.5980,327.8444
-169.3937,333.0867,-177.6453,326.6427
-168.4473,331.8323,-176.7216,325.4181
-167.4956,330.5784,-175.7801,324.2072
-166.5572,329.3127,-174.8425,322.9929
-165.6181,328.0451,-173.9406,321.7516
-164.6816,326.7740,-173.0181,320.5258
-163.7705,325.4848,-172.1303,319.2737
-162.8562,324.1991,-171.2242,318.0350
-161.9593,322.9017,-170.3220,316.7931
-161.0626,321.6038,-169.4568,315.5241
-160.1730,320.3026,-168.5695,314.2710
-159.3015,318.9861,-167.7163,312.9935
-158.4276,317.6733,-166.8452,311.7288
-157.5679,316.3497,-166.0022,310.4443
-156.7089,315.0247,-165.1460,309.1695
-155.8545,313.6962,-164.2956,307.8906
-155.0130,312.3605,-163.4769,306.5898
-154.1716,311.0273,-162.6416,305.3005
-153.3342,309.6898,-161.8357,303.9916
-152.5054,308.3463,-161.0168,302.6917
-151.6728,307.0045,-160.2017,301.3897
-150.8513,305.6571,-159.4210,300.0649
-150.0283,304.3097,-158.6239,298.7514
-149.2123,302.9574,-157.8573,297.4188
-148.3967,301.6024,-157.0791,296.0946
-147.5838,300.2489,-156.3046,294.7676
-146.7934,298.8842,-155.5674,293.4173
-146.0029,297.5239,-154.8150,292.0760
-145.2182,296.1625,-154.0896,290.7178
-144.4606,294.7857,-153.3539,289.3662
-143.6984,293.4147,-152.6223,288.0117
-142.9589,292.0313,-151.9218,286.6385
-142.2202,290.6479,-151.2083,285.2733
-141.4902,289.2628,-150.5209,283.8921
-140.7873,287.8613,-149.8237,282.5173
-140.0813,286.4610,-149.1290,281.1415
-139.3842,285.0566,-148.4679,279.7465
-138.7168,283.6358,-147.7934,278.3595
-138.0433,282.2188,-147.1445,276.9585
-137.3919,280.7897,-146.4869,275.5628
-136.7411,279.3642,-145.8453,274.1570
-136.0956,277.9361,-145.1970,272.7554
-135.4676,276.4977,-144.5525,271.3526
-134.8351,275.0601,-143.9267,269.9408
-134.2162,273.6175,-143.2909,268.5343
-133.5977,272.1757,-142.6718,267.1187
-132.9819,270.7326,-142.0448,265.7081
-132.3739,269.2853,-141.4332,264.2900
-131.7645,267.8395,-140.8157,262.8756
-131.1612,266.3921,-140.2015,261.4593
-130.5583,264.9454,-139.6011,260.0357
-129.9565,263.4987,-138.9927,258.6172
-129.3556,262.0521,-138.4003,257.1903
-128.7547,260.6068,-137.8016,255.7667
-128.1529,259.1624,-137.2073,254.3413
-127.5520,257.7183,-136.6281,252.9082
-126.9503,256.2751,-136.0416,251.4795
-126.3495,254.8314,-135.4668,250.0456
-125.7488,253.3892,-134.8864,248.6139
-125.1497,251.9465,-134.3131,247.1790
-124.5507,250.5028,-133.7356,245.7488
-123.9527,249.0594,-133.1552,244.3199
-123.3563,247.6162,-132.5804,242.8878
-122.7611,246.1723,-131.9995,241.4598
-122.1677,244.7271,-131.4280,240.0288
-121.5739,243.2828,-130.8515,238.6007
-120.9816,241.8380,-130.2816,237.1699
-120.3903,240.3931,-129.7070,235.7420
-119.7995,238.9480,-129.1319,234.3157
-119.2107,237.5021,-128.5644,232.8864
-118.6233,236.0559,-127.9897,231.4618
-118.0363,234.6103,-127.4250,230.0315
-117.4521,233.1639,-126.8540,228.6055
-116.8648,231.7189,-126.2921,227.1782
-116.2813,230.2729,-125.7251,225.7541
-115.6953,228.8289,-125.1631,224.3290
-115.1147,227.3834,-124.5950,222.9073
-114.5288,225.9411,-124.0342,221.4854
-113.9490,224.4980,-123.4685,220.0659
-113.3648,223.0588,-122.9080,218.6487
-112.7874,221.6194,-122.3434,217.2371
-112.2056,220.1865,-121.7853,215.8264
-111.6316,218.7563,-121.2221,214.4206
-111.0537,217.3346,-120.6683,213.0197
-110.4844,215.9163,-120.1110,211.6268
-109.9108,214.5066,-119.5619,210.2383
-109.3470,213.0997,-119.0093,208.8573
-108.7869,211.6983,-118.4618,207.4796
-108.1684,210.1803,-117.8617,205.9866
-107.5602,208.6658,-117.2648,204.5005
